observation,state_std,state_dev,lim_std,lim_dev,tau_std,tau_dev,rule,dpos,trial_type,sigma_q,sigma_r,noise_v,noise_w_std_t_minus_one,noise_w_dev_t_minus_one,ITI,duration_tones,ISI,trial_n,run,run_n
623.5315,633.7406,785.2341,700,750,240,30,0,3,0,10,10,-10.2091,2.6773,-1.7798,7.0000,0.1000,0.6500,152,,2
650.5340,646.0075,785.2341,700,750,240,30,0,3,0,10,10,4.5265,11.9908,-1.7798,7.0000,0.1000,0.6500,152,,2
661.2359,669.7076,785.2341,700,750,240,30,0,3,0,10,10,-8.4717,23.4752,-1.7798,7.0000,0.1000,0.6500,152,,2
668.9417,660.9379,779.7047,700,750,240,30,2,0,0,10,10,8.0038,-8.8959,-4.3549,3.5000,0.1000,0.6500,153,,2
676.2436,660.5593,779.7047,700,750,240,30,2,0,0,10,10,15.6844,-0.5414,-4.3549,3.5000,0.1000,0.6500,153,,2
659.8177,662.9933,779.7047,700,750,240,30,2,0,0,10,10,-3.1756,2.2697,-4.3549,3.5000,0.1000,0.6500,153,,2
650.7868,656.3511,779.7047,700,750,240,30,2,0,0,10,10,-5.5643,-6.7964,-4.3549,3.5000,0.1000,0.6500,153,,2
664.4069,665.5835,779.7047,700,750,240,30,2,0,0,10,10,-1.1766,9.0505,-4.3549,3.5000,0.1000,0.6500,153,,2
664.2506,658.1827,779.7047,700,750,240,30,2,0,0,10,10,6.0680,-7.5442,-4.3549,3.5000,0.1000,0.6500,153,,2
657.2877,656.1273,779.7047,700,750,240,30,2,0,0,10,10,1.1604,-2.2296,-4.3549,3.5000,0.1000,0.6500,153,,2
672.4114,663.8765,779.7047,700,750,240,30,2,0,0,10,10,8.5349,7.5664,-4.3549,3.5000,0.1000,0.6500,153,,2
653.7415,662.6434,796.8951,700,750,240,30,0,3,0,10,10,-8.9019,-1.3836,18.1805,4.0000,0.1000,0.6500,154,,2
668.7438,671.1776,796.8951,700,750,240,30,0,3,0,10,10,-2.4338,8.3785,18.1805,4.0000,0.1000,0.6500,154,,2
666.3265,675.9278,796.8951,700,750,240,30,0,3,0,10,10,-9.6012,4.6301,18.1805,4.0000,0.1000,0.6500,154,,2
808.2407,672.9380,796.8951,700,750,240,30,0,3,1,10,10,11.3457,-3.0900,18.1805,4.0000,0.1000,0.6500,154,,2
684.4676,693.6624,796.8951,700,750,240,30,0,3,0,10,10,-9.1949,20.6117,18.1805,4.0000,0.1000,0.6500,154,,2
700.3398,709.1640,796.8951,700,750,240,30,0,3,0,10,10,-8.8242,15.4752,18.1805,4.0000,0.1000,0.6500,154,,2
705.0615,697.5551,796.8951,700,750,240,30,0,3,0,10,10,7.5065,-11.5708,18.1805,4.0000,0.1000,0.6500,154,,2
725.7079,705.2697,796.8951,700,750,240,30,0,3,0,10,10,20.4382,7.7044,18.1805,4.0000,0.1000,0.6500,154,,2
696.7461,688.1823,805.6963,700,750,240,30,0,4,0,10,10,8.5638,-17.0654,10.3644,6.0000,0.1000,0.6500,155,,2
705.8454,696.3543,805.6963,700,750,240,30,0,4,0,10,10,9.4911,8.1227,10.3644,6.0000,0.1000,0.6500,155,,2
710.7258,712.8066,805.6963,700,750,240,30,0,4,0,10,10,-2.0808,16.4371,10.3644,6.0000,0.1000,0.6500,155,,2
706.4466,710.4453,805.6963,700,750,240,30,0,4,0,10,10,-3.9987,-2.3079,10.3644,6.0000,0.1000,0.6500,155,,2
797.4305,699.3194,805.6963,700,750,240,30,0,4,1,10,10,-8.2658,-11.0823,10.3644,6.0000,0.1000,0.6500,155,,2
714.2578,709.6457,805.6963,700,750,240,30,0,4,0,10,10,4.6122,10.3234,10.3644,6.0000,0.1000,0.6500,155,,2
723.9818,722.3198,805.6963,700,750,240,30,0,4,0,10,10,1.6619,12.7143,10.3644,6.0000,0.1000,0.6500,155,,2
742.8982,746.4200,805.6963,700,750,240,30,0,4,0,10,10,-3.5218,24.1932,10.3644,6.0000,0.1000,0.6500,155,,2
747.0950,755.3899,797.3151,700,750,240,30,0,4,0,10,10,-8.2949,9.1633,-6.5247,6.0000,0.1000,0.6500,156,,2
726.6073,735.6639,797.3151,700,750,240,30,0,4,0,10,10,-9.0566,-19.4952,-6.5247,6.0000,0.1000,0.6500,156,,2
752.8774,742.1441,797.3151,700,750,240,30,0,4,0,10,10,10.7333,6.6289,-6.5247,6.0000,0.1000,0.6500,156,,2
755.6713,742.4356,797.3151,700,750,240,30,0,4,0,10,10,13.2357,0.4671,-6.5247,6.0000,0.1000,0.6500,156,,2
812.5272,743.2063,797.3151,700,750,240,30,0,4,1,10,10,15.2122,0.9475,-6.5247,6.0000,0.1000,0.6500,156,,2
719.0722,724.1167,797.3151,700,750,240,30,0,4,0,10,10,-5.0445,-18.9096,-6.5247,6.0000,0.1000,0.6500,156,,2
731.6857,732.2225,797.3151,700,750,240,30,0,4,0,10,10,-0.5369,8.2064,-6.5247,6.0000,0.1000,0.6500,156,,2
732.5500,730.8314,797.3151,700,750,240,30,0,4,0,10,10,1.7186,-1.2569,-6.5247,6.0000,0.1000,0.6500,156,,2
737.6238,749.7941,788.8919,700,750,240,30,0,2,0,10,10,-12.1703,19.0911,-6.8460,3.0000,0.1000,0.6500,157,,2
773.8450,754.2571,788.8919,700,750,240,30,0,2,0,10,10,19.5880,4.6705,-6.8460,3.0000,0.1000,0.6500,157,,2
779.4791,764.3015,788.8919,700,750,240,30,0,2,1,10,10,-9.4128,10.2705,-6.8460,3.0000,0.1000,0.6500,157,,2
752.0507,750.6339,788.8919,700,750,240,30,0,2,0,10,10,1.4168,-13.3996,-6.8460,3.0000,0.1000,0.6500,157,,2
750.2821,752.5130,788.8919,700,750,240,30,0,2,0,10,10,-2.2309,2.0901,-6.8460,3.0000,0.1000,0.6500,157,,2
762.1627,762.5524,788.8919,700,750,240,30,0,2,0,10,10,-0.3898,10.2582,-6.8460,3.0000,0.1000,0.6500,157,,2
761.4295,762.8009,788.8919,700,750,240,30,0,2,0,10,10,-1.3714,0.5091,-6.8460,3.0000,0.1000,0.6500,157,,2
772.6366,772.9074,788.8919,700,750,240,30,0,2,0,10,10,-0.2708,10.3682,-6.8460,3.0000,0.1000,0.6500,157,,2
786.4320,769.5459,790.0351,700,750,240,30,0,2,0,10,10,16.8861,-3.0577,2.4395,7.5000,0.1000,0.6500,158,,2
758.8851,757.7151,790.0351,700,750,240,30,0,2,0,10,10,1.1700,-11.5410,2.4395,7.5000,0.1000,0.6500,158,,2
789.3748,762.9183,790.0351,700,750,240,30,0,2,1,10,10,-0.6603,5.4437,2.4395,7.5000,0.1000,0.6500,158,,2
749.4469,759.4048,790.0351,700,750,240,30,0,2,0,10,10,-9.9578,-3.2514,2.4395,7.5000,0.1000,0.6500,158,,2
758.9817,756.6507,790.0351,700,750,240,30,0,2,0,10,10,2.3310,-2.5065,2.4395,7.5000,0.1000,0.6500,158,,2
765.9713,770.4102,790.0351,700,750,240,30,0,2,0,10,10,-4.4388,13.9955,2.4395,7.5000,0.1000,0.6500,158,,2
743.7310,764.1485,790.0351,700,750,240,30,0,2,0,10,10,-20.4175,-5.9683,2.4395,7.5000,0.1000,0.6500,158,,2
763.0980,774.5395,790.0351,700,750,240,30,0,2,0,10,10,-11.4415,10.6583,2.4395,7.5000,0.1000,0.6500,158,,2
773.5195,764.4929,776.1629,700,750,240,30,0,3,0,10,10,9.0266,-9.7360,-12.5377,3.5000,0.1000,0.6500,159,,2
778.1280,752.2112,776.1629,700,750,240,30,0,3,0,10,10,25.9168,-12.0129,-12.5377,3.5000,0.1000,0.6500,159,,2
785.5410,770.2116,776.1629,700,750,240,30,0,3,0,10,10,15.3295,18.2179,-12.5377,3.5000,0.1000,0.6500,159,,2
775.7197,779.7183,776.1629,700,750,240,30,0,3,1,10,10,-0.4432,9.7993,-12.5377,3.5000,0.1000,0.6500,159,,2
794.9396,781.2649,776.1629,700,750,240,30,0,3,0,10,10,13.6747,1.8787,-12.5377,3.5000,0.1000,0.6500,159,,2
766.9165,778.8313,776.1629,700,750,240,30,0,3,0,10,10,-11.9148,-2.0950,-12.5377,3.5000,0.1000,0.6500,159,,2
783.2267,772.5574,776.1629,700,750,240,30,0,3,0,10,10,10.6693,-5.9455,-12.5377,3.5000,0.1000,0.6500,159,,2
759.1621,747.3353,776.1629,700,750,240,30,0,3,0,10,10,11.8269,-24.9198,-12.5377,3.5000,0.1000,0.6500,159,,2
733.8959,748.3110,778.1634,700,750,240,30,1,6,0,10,10,-14.4151,1.1730,2.8727,3.0000,0.1000,0.6500,160,,2
755.8245,743.9165,778.1634,700,750,240,30,1,6,0,10,10,11.9079,-4.1932,2.8727,3.0000,0.1000,0.6500,160,,2
755.2645,732.2888,778.1634,700,750,240,30,1,6,0,10,10,22.9757,-11.4448,2.8727,3.0000,0.1000,0.6500,160,,2
721.3017,731.3521,778.1634,700,750,240,30,1,6,0,10,10,-10.0503,-0.8022,2.8727,3.0000,0.1000,0.6500,160,,2
717.6060,743.4845,778.1634,700,750,240,30,1,6,0,10,10,-25.8785,12.2631,2.8727,3.0000,0.1000,0.6500,160,,2
738.4594,738.6518,778.1634,700,750,240,30,1,6,0,10,10,-0.1924,-4.6515,2.8727,3.0000,0.1000,0.6500,160,,2
769.2999,740.4799,778.1634,700,750,240,30,1,6,1,10,10,-8.8635,1.9891,2.8727,3.0000,0.1000,0.6500,160,,2
726.9199,742.1997,778.1634,700,750,240,30,1,6,0,10,10,-15.2798,1.8885,2.8727,3.0000,0.1000,0.6500,160,,2
744.6163,739.8193,770.6994,700,750,240,30,1,5,0,10,10,4.7970,-2.2046,-6.5252,4.0000,0.1000,0.6500,161,,2
741.0387,749.3384,770.6994,700,750,240,30,1,5,0,10,10,-8.2997,9.6850,-6.5252,4.0000,0.1000,0.6500,161,,2
726.3135,736.3726,770.6994,700,750,240,30,1,5,0,10,10,-10.0590,-12.7602,-6.5252,4.0000,0.1000,0.6500,161,,2
750.5600,751.6040,770.6994,700,750,240,30,1,5,0,10,10,-1.0440,15.3829,-6.5252,4.0000,0.1000,0.6500,161,,2
765.1745,745.3930,770.6994,700,750,240,30,1,5,0,10,10,19.7815,-5.9959,-6.5252,4.0000,0.1000,0.6500,161,,2
761.3187,753.7585,770.6994,700,750,240,30,1,5,1,10,10,-9.3808,8.5546,-6.5252,4.0000,0.1000,0.6500,161,,2
768.9063,768.7293,770.6994,700,750,240,30,1,5,0,10,10,0.1770,15.1948,-6.5252,4.0000,0.1000,0.6500,161,,2
794.1585,773.7399,770.6994,700,750,240,30,1,5,0,10,10,20.4186,5.2969,-6.5252,4.0000,0.1000,0.6500,161,,2
773.8074,761.4397,765.7708,700,750,240,30,1,6,0,10,10,12.3677,-11.9929,-4.2387,7.5000,0.1000,0.6500,162,,2
753.3244,758.0788,765.7708,700,750,240,30,1,6,0,10,10,-4.7544,-3.1050,-4.2387,7.5000,0.1000,0.6500,162,,2
751.5798,754.8613,765.7708,700,750,240,30,1,6,0,10,10,-3.2815,-2.9755,-4.2387,7.5000,0.1000,0.6500,162,,2
744.8892,739.8479,765.7708,700,750,240,30,1,6,0,10,10,5.0413,-14.7848,-4.2387,7.5000,0.1000,0.6500,162,,2
744.8836,741.5571,765.7708,700,750,240,30,1,6,0,10,10,3.3265,1.8753,-4.2387,7.5000,0.1000,0.6500,162,,2
748.4420,750.8538,765.7708,700,750,240,30,1,6,0,10,10,-2.4118,9.4699,-4.2387,7.5000,0.1000,0.6500,162,,2
779.4695,764.3805,765.7708,700,750,240,30,1,6,1,10,10,13.6987,13.7385,-4.2387,7.5000,0.1000,0.6500,162,,2
767.8201,765.8951,765.7708,700,750,240,30,1,6,0,10,10,1.9250,1.7828,-4.2387,7.5000,0.1000,0.6500,162,,2
785.2150,779.3420,761.4446,700,750,240,30,0,2,0,10,10,5.8730,13.7215,-3.8005,5.0000,0.1000,0.6500,163,,2
767.0529,774.8299,761.4446,700,750,240,30,0,2,0,10,10,-7.7770,-4.1815,-3.8005,5.0000,0.1000,0.6500,163,,2
777.6212,785.1463,761.4446,700,750,240,30,0,2,1,10,10,16.1767,10.6282,-3.8005,5.0000,0.1000,0.6500,163,,2
788.0683,786.2979,761.4446,700,750,240,30,0,2,0,10,10,1.7704,1.5064,-3.8005,5.0000,0.1000,0.6500,163,,2
776.5747,782.0728,761.4446,700,750,240,30,0,2,0,10,10,-5.4981,-3.8655,-3.8005,5.0000,0.1000,0.6500,163,,2
773.9611,774.5425,761.4446,700,750,240,30,0,2,0,10,10,-0.5815,-7.1884,-3.8005,5.0000,0.1000,0.6500,163,,2
778.8742,770.9671,761.4446,700,750,240,30,0,2,0,10,10,7.9071,-3.2648,-3.8005,5.0000,0.1000,0.6500,163,,2
761.3139,770.8320,761.4446,700,750,240,30,0,2,0,10,10,-9.5181,0.1606,-3.8005,5.0000,0.1000,0.6500,163,,2
770.8298,776.8878,748.4841,700,750,240,30,2,0,0,10,10,-6.0581,6.3509,-12.5790,7.5000,0.1000,0.6500,164,,2
804.8669,803.7242,748.4841,700,750,240,30,2,0,0,10,10,1.1427,27.1567,-12.5790,7.5000,0.1000,0.6500,164,,2
828.3280,816.5615,748.4841,700,750,240,30,2,0,0,10,10,11.7665,13.2695,-12.5790,7.5000,0.1000,0.6500,164,,2
819.8351,819.2913,748.4841,700,750,240,30,2,0,0,10,10,0.5438,3.2155,-12.5790,7.5000,0.1000,0.6500,164,,2
837.7437,836.6746,748.4841,700,750,240,30,2,0,0,10,10,1.0691,17.8803,-12.5790,7.5000,0.1000,0.6500,164,,2
843.9295,842.5839,748.4841,700,750,240,30,2,0,0,10,10,1.3456,6.4788,-12.5790,7.5000,0.1000,0.6500,164,,2
830.3865,837.4487,748.4841,700,750,240,30,2,0,0,10,10,-7.0622,-4.5411,-12.5790,7.5000,0.1000,0.6500,164,,2
849.9737,829.9961,748.4841,700,750,240,30,2,0,0,10,10,19.9776,-6.8799,-12.5790,7.5000,0.1000,0.6500,164,,2
793.5713,813.0835,738.1496,700,750,240,30,1,4,0,10,10,-19.5122,-16.3710,-10.3850,5.0000,0.1000,0.6500,165,,2
803.9929,814.3602,738.1496,700,750,240,30,1,4,0,10,10,-10.3673,1.7479,-10.3850,5.0000,0.1000,0.6500,165,,2
819.8024,811.5657,738.1496,700,750,240,30,1,4,0,10,10,8.2367,-2.3179,-10.3850,5.0000,0.1000,0.6500,165,,2
799.9771,809.7654,738.1496,700,750,240,30,1,4,0,10,10,-9.7882,-1.3355,-10.3850,5.0000,0.1000,0.6500,165,,2
739.1839,803.5663,738.1496,700,750,240,30,1,4,1,10,10,1.0343,-5.7417,-10.3850,5.0000,0.1000,0.6500,165,,2
800.1499,810.0359,738.1496,700,750,240,30,1,4,0,10,10,-9.8860,6.9011,-10.3850,5.0000,0.1000,0.6500,165,,2
802.4477,810.3288,738.1496,700,750,240,30,1,4,0,10,10,-7.8811,0.7515,-10.3850,5.0000,0.1000,0.6500,165,,2
813.0453,815.7546,738.1496,700,750,240,30,1,4,0,10,10,-2.7093,5.8854,-10.3850,5.0000,0.1000,0.6500,165,,2
811.3657,820.2030,747.3171,700,750,240,30,1,6,0,10,10,-8.8373,4.9308,8.7725,7.5000,0.1000,0.6500,166,,2
793.1488,811.7672,747.3171,700,750,240,30,1,6,0,10,10,-18.6185,-7.9349,8.7725,7.5000,0.1000,0.6500,166,,2
836.7052,809.7652,747.3171,700,750,240,30,1,6,0,10,10,26.9401,-1.5364,8.7725,7.5000,0.1000,0.6500,166,,2
794.5694,801.7436,747.3171,700,750,240,30,1,6,0,10,10,-7.1741,-7.5642,8.7725,7.5000,0.1000,0.6500,166,,2
758.7027,779.7143,747.3171,700,750,240,30,1,6,0,10,10,-21.0116,-21.6053,8.7725,7.5000,0.1000,0.6500,166,,2
794.6517,787.0884,747.3171,700,750,240,30,1,6,0,10,10,7.5633,7.7063,8.7725,7.5000,0.1000,0.6500,166,,2
753.3402,774.7067,747.3171,700,750,240,30,1,6,1,10,10,6.0231,-12.0189,8.7725,7.5000,0.1000,0.6500,166,,2
768.7666,779.7120,747.3171,700,750,240,30,1,6,0,10,10,-10.9454,5.3166,8.7725,7.5000,0.1000,0.6500,166,,2
768.6154,780.0798,748.9476,700,750,240,30,1,6,0,10,10,-11.4644,0.6999,1.5411,7.0000,0.1000,0.6500,167,,2
761.7640,778.6163,748.9476,700,750,240,30,1,6,0,10,10,-16.8523,-1.1298,1.5411,7.0000,0.1000,0.6500,167,,2
789.5010,787.8914,748.9476,700,750,240,30,1,6,0,10,10,1.6097,9.6026,1.5411,7.0000,0.1000,0.6500,167,,2
778.8811,780.3906,748.9476,700,750,240,30,1,6,0,10,10,-1.5095,-7.1345,1.5411,7.0000,0.1000,0.6500,167,,2
799.2483,792.0578,748.9476,700,750,240,30,1,6,0,10,10,7.1905,12.0021,1.5411,7.0000,0.1000,0.6500,167,,2
783.4084,788.1141,748.9476,700,750,240,30,1,6,0,10,10,-4.7056,-3.5601,1.5411,7.0000,0.1000,0.6500,167,,2
757.1207,796.0252,748.9476,700,750,240,30,1,6,1,10,10,8.1731,8.2782,1.5411,7.0000,0.1000,0.6500,167,,2
791.3461,795.8742,748.9476,700,750,240,30,1,6,0,10,10,-4.5281,0.2491,1.5411,7.0000,0.1000,0.6500,167,,2
787.4301,789.0360,759.3362,700,750,240,30,1,6,0,10,10,-1.6059,-6.4387,10.3535,4.5000,0.1000,0.6500,168,,2
782.5977,791.1519,759.3362,700,750,240,30,1,6,0,10,10,-8.5542,2.4869,10.3535,4.5000,0.1000,0.6500,168,,2
771.5953,779.6879,759.3362,700,750,240,30,1,6,0,10,10,-8.0926,-11.0842,10.3535,4.5000,0.1000,0.6500,168,,2
769.7182,782.7269,759.3362,700,750,240,30,1,6,0,10,10,-13.0088,3.3710,10.3535,4.5000,0.1000,0.6500,168,,2
771.5000,782.2231,759.3362,700,750,240,30,1,6,0,10,10,-10.7231,-0.1591,10.3535,4.5000,0.1000,0.6500,168,,2
767.8604,771.2002,759.3362,700,750,240,30,1,6,0,10,10,-3.3398,-10.6803,10.3535,4.5000,0.1000,0.6500,168,,2
774.2889,751.4744,759.3362,700,750,240,30,1,6,1,10,10,14.9527,-19.4292,10.3535,4.5000,0.1000,0.6500,168,,2
733.9016,749.2306,759.3362,700,750,240,30,1,6,0,10,10,-15.3291,-2.0293,10.3535,4.5000,0.1000,0.6500,168,,2
740.6443,745.9553,767.9067,700,750,240,30,0,2,0,10,10,-5.3110,-3.0702,8.8817,5.0000,0.1000,0.6500,169,,2
767.5727,766.2786,767.9067,700,750,240,30,0,2,0,10,10,1.2940,20.5148,8.8817,5.0000,0.1000,0.6500,169,,2
761.9958,766.9746,767.9067,700,750,240,30,0,2,1,10,10,-5.9109,0.9721,8.8817,5.0000,0.1000,0.6500,169,,2
742.3789,758.6200,767.9067,700,750,240,30,0,2,0,10,10,-16.2411,-8.0755,8.8817,5.0000,0.1000,0.6500,169,,2
762.4821,755.5054,767.9067,700,750,240,30,0,2,0,10,10,6.9767,-2.8704,8.8817,5.0000,0.1000,0.6500,169,,2
746.9237,764.0782,767.9067,700,750,240,30,0,2,0,10,10,-17.1545,8.8041,8.8817,5.0000,0.1000,0.6500,169,,2
755.5582,754.0800,767.9067,700,750,240,30,0,2,0,10,10,1.4782,-9.7312,8.8817,5.0000,0.1000,0.6500,169,,2
753.3862,742.4536,767.9067,700,750,240,30,0,2,0,10,10,10.9326,-11.4011,8.8817,5.0000,0.1000,0.6500,169,,2
745.0766,737.5809,763.7741,700,750,240,30,0,3,0,10,10,7.4957,-4.6958,-3.5357,7.5000,0.1000,0.6500,170,,2
774.5614,743.6438,763.7741,700,750,240,30,0,3,0,10,10,30.9177,6.2195,-3.5357,7.5000,0.1000,0.6500,170,,2
750.0438,757.0887,763.7741,700,750,240,30,0,3,0,10,10,-7.0449,13.6267,-3.5357,7.5000,0.1000,0.6500,170,,2
769.5479,756.5011,763.7741,700,750,240,30,0,3,1,10,10,5.7738,-0.3497,-3.5357,7.5000,0.1000,0.6500,170,,2
763.1459,757.3215,763.7741,700,750,240,30,0,3,0,10,10,5.8244,1.0559,-3.5357,7.5000,0.1000,0.6500,170,,2
758.6304,755.2220,763.7741,700,750,240,30,0,3,0,10,10,3.4085,-1.8607,-3.5357,7.5000,0.1000,0.6500,170,,2
749.8662,744.4238,763.7741,700,750,240,30,0,3,0,10,10,5.4425,-10.5681,-3.5357,7.5000,0.1000,0.6500,170,,2
746.3073,748.8523,763.7741,700,750,240,30,0,3,0,10,10,-2.5450,4.6136,-3.5357,7.5000,0.1000,0.6500,170,,2
764.8914,750.3878,762.1192,700,750,240,30,0,3,0,10,10,14.5035,1.7391,-1.1958,3.5000,0.1000,0.6500,171,,2
747.7133,749.1683,762.1192,700,750,240,30,0,3,0,10,10,-1.4550,-1.0096,-1.1958,3.5000,0.1000,0.6500,171,,2
735.4680,737.2345,762.1192,700,750,240,30,0,3,0,10,10,-1.7665,-11.7289,-1.1958,3.5000,0.1000,0.6500,171,,2
754.2222,741.9520,762.1192,700,750,240,30,0,3,1,10,10,-7.8970,4.8726,-1.1958,3.5000,0.1000,0.6500,171,,2
732.7241,733.4496,762.1192,700,750,240,30,0,3,0,10,10,-0.7256,-8.3275,-1.1958,3.5000,0.1000,0.6500,171,,2
734.1260,727.8052,762.1192,700,750,240,30,0,3,0,10,10,6.3208,-5.5050,-1.1958,3.5000,0.1000,0.6500,171,,2
710.8977,733.7639,762.1192,700,750,240,30,0,3,0,10,10,-22.8662,6.0745,-1.1958,3.5000,0.1000,0.6500,171,,2
739.5251,735.1373,762.1192,700,750,240,30,0,3,0,10,10,4.3878,1.5141,-1.1958,3.5000,0.1000,0.6500,171,,2
725.6986,731.7003,755.2052,700,750,240,30,0,2,0,10,10,-6.0017,-3.2906,-6.5100,5.0000,0.1000,0.6500,172,,2
715.6254,726.3925,755.2052,700,750,240,30,0,2,0,10,10,-10.7671,-5.1757,-6.5100,5.0000,0.1000,0.6500,172,,2
749.3502,734.7839,755.2052,700,750,240,30,0,2,1,10,10,-5.8550,8.5013,-6.5100,5.0000,0.1000,0.6500,172,,2
713.1648,723.4936,755.2052,700,750,240,30,0,2,0,10,10,-10.3288,-11.1454,-6.5100,5.0000,0.1000,0.6500,172,,2
737.5737,731.9060,755.2052,700,750,240,30,0,2,0,10,10,5.6677,8.5103,-6.5100,5.0000,0.1000,0.6500,172,,2
727.4504,728.7591,755.2052,700,750,240,30,0,2,0,10,10,-1.3086,-3.0140,-6.5100,5.0000,0.1000,0.6500,172,,2
732.4873,735.9430,755.2052,700,750,240,30,0,2,0,10,10,-3.4557,7.3037,-6.5100,5.0000,0.1000,0.6500,172,,2
762.2458,756.0044,755.2052,700,750,240,30,0,2,0,10,10,6.2414,20.2112,-6.5100,5.0000,0.1000,0.6500,172,,2
755.7366,746.4147,759.7455,700,750,240,30,0,4,0,10,10,9.3218,-9.3563,4.7138,4.0000,0.1000,0.6500,173,,2
747.4473,753.1769,759.7455,700,750,240,30,0,4,0,10,10,-5.7296,6.9556,4.7138,4.0000,0.1000,0.6500,173,,2
749.0582,759.1269,759.7455,700,750,240,30,0,4,0,10,10,-10.0687,6.1716,4.7138,4.0000,0.1000,0.6500,173,,2
738.0370,748.7252,759.7455,700,750,240,30,0,4,0,10,10,-10.6882,-10.1553,4.7138,4.0000,0.1000,0.6500,173,,2
